"global_step","agent_type: gru (SAVI BC Dataset_v0) - _step","agent_type: gru (SAVI BC Dataset_v0) - _step__MIN","agent_type: gru (SAVI BC Dataset_v0) - _step__MAX","agent_type: gru (SAVI BC Dataset_v0) - metrics/success","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MIN","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MAX","agent_type: gw (Run set 2) - _step","agent_type: gw (Run set 2) - _step__MIN","agent_type: gw (Run set 2) - _step__MAX","agent_type: gw (Run set 2) - metrics/success","agent_type: gw (Run set 2) - metrics/success__MIN","agent_type: gw (Run set 2) - metrics/success__MAX"
"13005000","3468.2","3468","3469","0.6800000190734863","0.6000000238418579","1","3468","3468","3468","0.4000000089406967","0","0.800000011920929"
"13020000","3472.2","3472","3473","0.6000000059604644","0.4000000059604645","1","3472","3472","3472","0.600000011920929","0","1"
"13035000","3476.2","3476","3477","0.7600000143051148","0.6000000238418579","1","3476","3476","3476","0.5600000113248825","0.20000000298023224","0.800000011920929"
"13050000","3480.2","3480","3481","0.720000010728836","0.4000000059604645","1","3480","3480","3480","0.5600000083446502","0","0.800000011920929"
"13065000","3484.2","3484","3485","0.7200000166893006","0.6000000238418579","1","3484","3484","3484","0.5200000077486038","0","0.800000011920929"
"13080000","3488.2","3488","3489","0.6800000190734863","0.6000000238418579","0.800000011920929","3488","3488","3488","0.5200000077486038","0","1"
"13095000","3492.2","3492","3493","0.5600000083446502","0.4000000059604645","0.800000011920929","3492","3492","3492","0.4800000131130219","0","0.800000011920929"
"13110000","3496.2","3496","3497","0.6400000065565109","0.20000000298023224","1","3496","3496","3496","0.6400000035762787","0","1"
"13125000","3500.2","3500","3501","0.6800000131130218","0.4000000059604645","1","3500","3500","3500","0.6000000059604644","0","1"
"13140000","3504.2","3504","3505","0.800000011920929","0.6000000238418579","1","3504","3504","3504","0.6400000095367432","0","1"
"13155000","3508.2","3508","3509","0.7600000143051148","0.6000000238418579","1","3508","3508","3508","0.6400000095367432","0","1"
"13170000","3512.2","3512","3513","0.7600000083446503","0.4000000059604645","1","3512","3512","3512","0.5600000083446502","0","1"
"13185000","3516.2","3516","3517","0.720000010728836","0.4000000059604645","1","3516","3516","3516","0.5200000107288361","0","0.800000011920929"
"13200000","3520.2","3520","3521","0.8800000071525573","0.6000000238418579","1","3520","3520","3520","0.5200000107288361","0.20000000298023224","1"
"13215000","3524.2","3524","3525","0.8000000059604645","0.4000000059604645","1","3524","3524","3524","0.5600000083446502","0","1"
"13230000","3528.2","3528","3529","0.6400000125169754","0.20000000298023224","1","3528","3528","3528","0.6000000089406967","0.20000000298023224","1"
"13245000","3532.2","3532","3533","0.6400000154972076","0.4000000059604645","0.800000011920929","3532","3532","3532","0.6800000131130218","0.4000000059604645","1"
"13260000","3536.2","3536","3537","0.720000010728836","0.4000000059604645","1","3536","3536","3536","0.5600000083446502","0","0.800000011920929"
"13275000","3540.2","3540","3541","0.720000010728836","0.4000000059604645","1","3540","3540","3540","0.600000011920929","0","0.800000011920929"
"13290000","3544.2","3544","3545","0.6000000089406967","0.20000000298023224","1","3544","3544","3544","0.6400000065565109","0.20000000298023224","1"
"13305000","3548.2","3548","3549","0.7200000077486038","0.20000000298023224","1","3548","3548","3548","0.6400000095367432","0","1"
"13320000","3552.2","3552","3553","0.720000010728836","0.4000000059604645","1","3552","3552","3552","0.5600000083446502","0","1"
"13335000","3556.2","3556","3557","0.5200000107288361","0","0.800000011920929","3556","3556","3556","0.4800000011920929","0","1"
"13350000","3560.2","3560","3561","0.6000000178813935","0.4000000059604645","0.800000011920929","3560","3560","3560","0.6400000095367432","0","1"
"13365000","3564.2","3564","3565","0.760000005364418","0.20000000298023224","1","3564","3564","3564","0.5600000083446502","0","0.800000011920929"
"13380000","3568.2","3568","3569","0.7200000077486038","0.20000000298023224","1","3568","3568","3568","0.3600000083446503","0","0.800000011920929"
"13395000","3572.2","3572","3573","0.7600000083446503","0.4000000059604645","1","3572","3572","3572","0.5600000053644181","0","1"
"13410000","3576.2","3576","3577","0.7600000143051148","0.6000000238418579","1","3576","3576","3576","0.5600000143051147","0","0.800000011920929"
"13425000","3580.2","3580","3581","0.6800000101327897","0.20000000298023224","0.800000011920929","3580","3580","3580","0.6400000095367432","0","0.800000011920929"
"13440000","3584.2","3584","3585","0.8800000011920929","0.4000000059604645","1","3584","3584","3584","0.6000000059604644","0","1"
"13455000","3588.2","3588","3589","0.9200000047683716","0.800000011920929","1","3588","3588","3588","0.600000011920929","0","1"
"13470000","3592.2","3592","3593","0.6800000131130218","0.4000000059604645","1","3592","3592","3592","0.6400000095367432","0","1"
"13485000","3596.2","3596","3597","0.6800000071525574","0","1","3596","3596","3596","0.5200000107288361","0","0.800000011920929"
"13500000","3600.2","3600","3601","0.6400000095367432","0","1","3600","3600","3600","0.5600000143051147","0","0.800000011920929"
"13515000","3604.2","3604","3605","0.8400000095367431","0.6000000238418579","1","3604","3604","3604","0.5600000053644181","0.20000000298023224","1"
"13530000","3608.2","3608","3609","0.7600000083446503","0.4000000059604645","1","3608","3608","3608","0.6800000071525574","0","1"
"13545000","3612.2","3612","3613","0.6400000095367432","0","1","3612","3612","3612","0.5600000053644181","0","1"
"13560000","3616.2","3616","3617","0.7600000083446503","0.4000000059604645","1","3616","3616","3616","0.600000011920929","0","1"
"13575000","3620.2","3620","3621","0.800000011920929","0.6000000238418579","1","3620","3620","3620","0.6800000071525574","0","1"
"13590000","3624.2","3624","3625","0.800000011920929","0.6000000238418579","1","3624","3624","3624","0.5600000083446502","0","1"
"13605000","3628.2","3628","3629","0.6800000101327897","0.20000000298023224","1","3628","3628","3628","0.5600000083446502","0","1"
"13620000","3632.2","3632","3633","0.7200000047683716","0.4000000059604645","1","3632","3632","3632","0.5200000107288361","0","1"
"13635000","3636.2","3636","3637","0.800000011920929","0.6000000238418579","1","3636","3636","3636","0.6800000101327897","0.20000000298023224","1"
"13650000","3640.2","3640","3641","0.6400000154972076","0.4000000059604645","0.800000011920929","3640","3640","3640","0.6800000041723251","0.20000000298023224","1"
"13665000","3644.2","3644","3645","0.7600000083446503","0.4000000059604645","1","3644","3644","3644","0.7200000047683716","0","1"
"13680000","3648.2","3648","3649","0.5600000113248825","0.20000000298023224","1","3648","3648","3648","0.7600000023841857","0","1"
"13695000","3652.2","3652","3653","0.7200000166893006","0.6000000238418579","0.800000011920929","3652","3652","3652","0.6800000071525574","0","1"
"13710000","3656.2","3656","3657","0.800000011920929","0.6000000238418579","1","3656","3656","3656","0.7600000023841857","0","1"
"13725000","3660.2","3660","3661","0.9200000047683716","0.6000000238418579","1","3660","3660","3660","0.6800000041723251","0.20000000298023224","1"
"13740000","3664.2","3664","3665","0.7200000166893006","0.6000000238418579","1","3664","3664","3664","0.7200000077486038","0.20000000298023224","1"
"13755000","3668.2","3668","3669","0.8400000095367431","0.6000000238418579","1","3668","3668","3668","0.8400000005960464","0.20000000298023224","1"
"13770000","3672.2","3672","3673","0.6800000101327897","0.20000000298023224","1","3672","3672","3672","0.7200000047683716","0","1"
"13785000","3676.2","3676","3677","0.800000011920929","0.6000000238418579","1","3676","3676","3676","0.6000000059604644","0","1"
"13800000","3680.2","3680","3681","0.7600000143051148","0.6000000238418579","0.800000011920929","3680","3680","3680","0.8000000029802322","0.20000000298023224","1"
"13815000","3684.2","3684","3685","0.6800000131130218","0.4000000059604645","0.800000011920929","3684","3684","3684","0.5600000083446502","0","1"
"13830000","3688.2","3688","3689","0.7200000166893006","0.6000000238418579","1","3688","3688","3688","0.48000000715255736","0","1"
"13845000","3692.2","3692","3693","0.7600000083446503","0.4000000059604645","1","3692","3692","3692","0.44000000357627866","0","1"
"13860000","3696.2","3696","3697","0.7600000083446503","0.4000000059604645","1","3696","3696","3696","0.48000000715255736","0","0.800000011920929"
"13875000","3700.2","3700","3701","0.6400000095367432","0.4000000059604645","0.800000011920929","3700","3700","3700","0.5600000053644181","0","1"
"13890000","3704.2","3704","3705","0.7200000077486038","0.20000000298023224","1","3704","3704","3704","0.6000000029802323","0","1"
"13905000","3708.2","3708","3709","0.7600000083446503","0.4000000059604645","1","3708","3708","3708","0.6000000029802323","0","1"
"13920000","3712.2","3712","3713","0.9200000047683716","0.6000000238418579","1","3712","3712","3712","0.5600000083446502","0","1"
"13935000","3716.2","3716","3717","0.800000011920929","0.6000000238418579","1","3716","3716","3716","0.5200000077486038","0","1"
"13950000","3720.2","3720","3721","0.8400000035762787","0.4000000059604645","1","3720","3720","3720","0.5600000083446502","0.20000000298023224","1"
"13965000","3724.2","3724","3725","0.8400000095367431","0.6000000238418579","1","3724","3724","3724","0.5600000143051147","0","1"
"13980000","3728.2","3728","3729","0.720000010728836","0.4000000059604645","1","3728","3728","3728","0.5600000053644181","0","1"
"13995000","3732.2","3732","3733","0.6800000131130218","0.4000000059604645","0.800000011920929","3732","3732","3732","0.48000000715255736","0","0.800000011920929"
"14010000","3736.2","3736","3737","0.8800000071525573","0.800000011920929","1","3736","3736","3736","0.5200000077486038","0","1"
"14025000","3740.2","3740","3741","0.7200000166893006","0.6000000238418579","1","3740","3740","3740","0.6000000029802323","0","1"
"14040000","3744.2","3744","3745","0.7600000143051148","0.6000000238418579","1","3744","3744","3744","0.5200000107288361","0","1"
"14055000","3748.2","3748","3749","0.720000010728836","0.4000000059604645","1","3748","3748","3748","0.6000000059604644","0","1"
"14070000","3752.2","3752","3753","0.9200000047683716","0.800000011920929","1","3752","3752","3752","0.6000000059604644","0","1"
"14085000","3756.2","3756","3757","0.8800000071525573","0.800000011920929","1","3756","3756","3756","0.5600000083446502","0","1"
"14100000","3760.2","3760","3761","0.720000010728836","0.4000000059604645","1","3760","3760","3760","0.5600000053644181","0","1"
"14115000","3764.2","3764","3765","0.760000005364418","0.20000000298023224","1","3764","3764","3764","0.6400000065565109","0.20000000298023224","1"
"14130000","3768.2","3768","3769","0.7600000143051148","0.6000000238418579","1","3768","3768","3768","0.6400000065565109","0.20000000298023224","1"
"14145000","3772.2","3772","3773","0.7600000143051148","0.6000000238418579","1","3772","3772","3772","0.6400000065565109","0.20000000298023224","1"
"14160000","3776.2","3776","3777","0.6800000131130218","0.4000000059604645","0.800000011920929","3776","3776","3776","0.6400000035762787","0.20000000298023224","1"
"14175000","3780.2","3780","3781","0.6800000190734863","0.6000000238418579","0.800000011920929","3780","3780","3780","0.6800000011920929","0.20000000298023224","1"
"14190000","3784.2","3784","3785","0.9200000047683716","0.6000000238418579","1","3784","3784","3784","0.4800000101327896","0","1"
"14205000","3788.2","3788","3789","0.8800000071525573","0.6000000238418579","1","3788","3788","3788","0.6400000065565109","0.20000000298023224","1"
"14220000","3792.2","3792","3793","0.8800000071525573","0.6000000238418579","1","3792","3792","3792","0.6000000089406967","0.20000000298023224","1"
"14235000","3796.2","3796","3797","0.8000000059604645","0.4000000059604645","1","3796","3796","3796","0.48000000715255736","0","1"
"14250000","3800.2","3800","3801","0.9600000023841858","0.800000011920929","1","3800","3800","3800","0.5600000083446502","0","1"
"14265000","3804.2","3804","3805","0.8800000071525573","0.6000000238418579","1","3804","3804","3804","0.48000000715255736","0","1"
"14280000","3808.2","3808","3809","0.8400000095367431","0.6000000238418579","1","3808","3808","3808","0.6000000059604644","0","1"
"14295000","3812.2","3812","3813","0.800000011920929","0.6000000238418579","1","3812","3812","3812","0.48000000417232513","0","1"
"14310000","3816.2","3816","3817","0.8400000035762787","0.4000000059604645","1","3816","3816","3816","0.48000000715255736","0","1"
"14325000","3820.2","3820","3821","0.6000000178813935","0.4000000059604645","0.800000011920929","3820","3820","3820","0.3600000083446503","0","0.800000011920929"
"14340000","3824.2","3824","3825","0.8400000095367431","0.6000000238418579","1","3824","3824","3824","0.2800000011920929","0","1"
"14355000","3828.2","3828","3829","0.800000011920929","0.6000000238418579","1","3828","3828","3828","0.3200000077486038","0","0.800000011920929"
"14370000","3832.2","3832","3833","0.8800000071525573","0.6000000238418579","1","3832","3832","3832","0.5200000107288361","0","1"
"14385000","3836.2","3836","3837","0.7200000077486038","0.20000000298023224","1","3836","3836","3836","0.48000000715255736","0","0.800000011920929"
"14400000","3840.2","3840","3841","0.9200000047683716","0.800000011920929","1","3840","3840","3840","0.4800000011920929","0","1"
"14415000","3844.2","3844","3845","1","1","1","3844","3844","3844","0.4000000059604645","0","0.800000011920929"
"14430000","3848.2","3848","3849","0.9200000047683716","0.6000000238418579","1","3848","3848","3848","0.4800000101327896","0","1"
"14445000","3852.2","3852","3853","0.800000011920929","0.6000000238418579","1","3852","3852","3852","0.44000000655651095","0","0.800000011920929"
"14460000","3856.2","3856","3857","0.8800000071525573","0.800000011920929","1","3856","3856","3856","0.5200000047683716","0","1"
"14475000","3860.2","3860","3861","0.720000010728836","0.4000000059604645","1","3860","3860","3860","0.5200000077486038","0","1"
"14490000","3864.2","3864","3865","0.7600000143051148","0.6000000238418579","1","3864","3864","3864","0.44000000357627866","0","1"
"14505000","3868.2","3868","3869","0.6800000071525574","0","1","3868","3868","3868","0.360000005364418","0","0.800000011920929"
"14520000","3872.2","3872","3873","0.8000000059604645","0.4000000059604645","1","3872","3872","3872","0.44000000357627866","0","1"
"14535000","3876.2","3876","3877","0.8800000071525573","0.6000000238418579","1","3876","3876","3876","0.360000005364418","0.20000000298023224","0.800000011920929"
"14550000","3880.2","3880","3881","0.6000000178813935","0.4000000059604645","0.800000011920929","3880","3880","3880","0.48000000715255736","0","1"
